"Item_Number","Name","Year","Theme","Subtheme","Pieces","Minifigures","Image_URL","GBP_MSRP","USD_MSRP","CAD_MSRP","EUR_MSRP","Packaging","Availability"
"75016","Homing Spider Droid",2013,"Star Wars","Episode II",295,4,"http://www.1000steine.com/brickset/images/75016-1.jpg",29.99,29.99,39.99,39.99,"Not specified","Not specified"
"75017","Duel on Geonosis",2013,"Star Wars","Episode II",391,4,"http://www.1000steine.com/brickset/images/75017-1.jpg",39.99,39.99,49.99,49.99,"Not specified","Not specified"
"75018","JEK-14's Stealth Starfighter",2013,"Star Wars","Yoda Chronicles",550,4,"http://www.1000steine.com/brickset/images/75018-1.jpg",59.99,69.99,89.99,69.99,"Not specified","Not specified"
"75019","AT-TE ",2013,"Star Wars","Episode II",794,5,"http://www.1000steine.com/brickset/images/75019-1.jpg",79.99,89.99,119.99,99.99,"Not specified","Not specified"
"75020","Jabba's Sail Barge",2013,"Star Wars","Episode IV-VI",850,6,"http://www.1000steine.com/brickset/images/75020-1.jpg",99.99,119.99,149.99,119.99,"Not specified","Not specified"
"75021","Republic Gunship",2013,"Star Wars","Episode II",1175,7,"http://www.1000steine.com/brickset/images/75021-1.jpg",109.99,119.99,149.99,129.99,"Not specified","Not specified"
"75022","Mandalorian Speeder",2013,"Star Wars","The Clone Wars",211,3,"http://www.1000steine.com/brickset/images/75022-1.jpg",24.99,24.99,29.99,29.99,"Not specified","Not specified"
"75023","Star Wars Advent Calendar",2013,"Star Wars","Seasonal",254,9,"http://www.1000steine.com/brickset/images/75023-1.jpg",24.99,39.99,49.99,29.99,"Box","Retail - limited"
"75024","HH-87 Starhopper",2013,"Star Wars","The Clone Wars",362,3,"http://www.1000steine.com/brickset/images/75024-1.jpg",39.99,39.99,49.99,49.99,"Box","Retail - limited"
"75025","Jedi Defender-class Cruiser",2013,"Star Wars","The Old Republic",927,4,"http://www.1000steine.com/brickset/images/75025-1.jpg",99.99,89.99,119.99,99.99,"Box","Retail"
"76000","Arctic Batman vs. Mr Freeze : Aquaman on Ice",2013,"DC Comics Super Heroes","Batman",198,3,"http://www.1000steine.com/brickset/images/76000-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"76001","The Bat vs. Bane : Tumbler Chase",2013,"DC Comics Super Heroes","The Dark Knight Rises",368,3,"http://www.1000steine.com/brickset/images/76001-1.jpg",39.99,39.99,49.99,44.99,"Box","Retail"
"76002","Superman Metropolis Showdown",2013,"DC Comics Super Heroes","Man of Steel",119,2,"http://www.1000steine.com/brickset/images/76002-1.jpg",11.99,12.99,15.99,14.99,"Box","Retail"
"76003","Superman: Battle of Smallville",2013,"DC Comics Super Heroes","Man of Steel",418,5,"http://www.1000steine.com/brickset/images/76003-1.jpg",39.99,49.99,59.99,59.99,"Box","Retail"
"76004","Spider-Man : Spider-Cycle Chase",2013,"Marvel Super Heroes","Ultimate Spider-Man",237,3,"http://www.1000steine.com/brickset/images/76004-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"76005","Spider-Man : Daily Bugle Showdown",2013,"Marvel Super Heroes","Ultimate Spider-Man",476,5,"http://www.1000steine.com/brickset/images/76005-1.jpg",39.99,49.99,59.99,49.99,"Box","Retail"
"76006","Iron Man: Extremis Sea Port Battle ",2013,"Marvel Super Heroes","Iron Man 3",195,3,"http://www.1000steine.com/brickset/images/76006-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"76007","Iron Man: Malibu Mansion Attack",2013,"Marvel Super Heroes","Iron Man 3",364,5,"http://www.1000steine.com/brickset/images/76007-1.jpg",34.99,39.99,49.99,39.99,"Box","Retail"
"76008","Iron Man vs. The Mandarin: Ultimate Showdown",2013,"Marvel Super Heroes","Iron Man 3",91,2,"http://www.1000steine.com/brickset/images/76008-1.jpg",11.99,12.99,15.99,14.99,"Box","Retail"
"76009","Superman: Black Zero Escape",2013,"DC Comics Super Heroes","Man of Steel",168,3,"http://www.1000steine.com/brickset/images/76009-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"79005","The Wizard Battle",2013,"The Lord of the Rings","The Fellowship of the Ring",113,2,"http://www.1000steine.com/brickset/images/79005-1.jpg",11.99,12.99,15.99,14.99,"Not specified","Not specified"
"79006","The Council of Elrond",2013,"The Lord of the Rings","The Fellowship of the Ring",243,4,"http://www.1000steine.com/brickset/images/79006-1.jpg",29.99,29.99,34.99,39.99,"Not specified","Not specified"
"79007","Battle at the Black Gate",2013,"The Lord of the Rings","The Return of the King",656,5,"http://www.1000steine.com/brickset/images/79007-1.jpg",59.99,59.99,74.99,69.99,"Not specified","Not specified"
"79008","Pirate Ship Ambush",2013,"The Lord of the Rings","The Return of the King",756,9,"http://www.1000steine.com/brickset/images/79008-1.jpg",89.99,99.99,129.99,99.99,"Not specified","Not specified"
"79011","Dol Guldur Ambush",2013,"The Hobbit","The Desolation of Smaug",217,3,"http://www.1000steine.com/brickset/images/79011-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"79012","Mirkwood Elf Army ",2013,"The Hobbit","The Desolation of Smaug",276,6,"http://www.1000steine.com/brickset/images/79012-1.jpg",29.99,29.99,34.99,39.99,"Box","Retail"
"79013","Lake-town Chase",2013,"The Hobbit","The Desolation of Smaug",470,5,"http://www.1000steine.com/brickset/images/79013-1.jpg",49.99,49.99,59.99,59.99,"Box","Retail"
"79014","Dol Guldur Battle",2013,"The Hobbit","The Desolation of Smaug",797,8,"http://www.1000steine.com/brickset/images/79014-1.jpg",69.99,69.99,84.99,79.99,"Box","Retail"
"79100","Kraang Lab Escape",2013,"Teenage Mutant Ninja Turtles","",90,2,"http://www.1000steine.com/brickset/images/79100-1.jpg",9.99,12.99,15.99,14.99,"Box","Retail"
"79101","Shredder's Dragon Bike",2013,"Teenage Mutant Ninja Turtles","",198,3,"http://www.1000steine.com/brickset/images/79101-1.jpg",24.99,24.99,29.99,29.99,"Box","Retail"
"79102","Stealth Shell in Pursuit",2013,"Teenage Mutant Ninja Turtles","",162,3,"http://www.1000steine.com/brickset/images/79102-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"79103","Turtle Lair Attack",2013,"Teenage Mutant Ninja Turtles","",488,5,"http://www.1000steine.com/brickset/images/79103-1.jpg",49.99,49.99,59.99,49.99,"Box","Retail"
"79104","The Shellraiser Street Chase",2013,"Teenage Mutant Ninja Turtles","",620,5,"http://www.1000steine.com/brickset/images/79104-1.jpg",59.99,59.99,74.99,69.99,"Box","Retail"
"79105","Baxter Robot Rampage",2013,"Teenage Mutant Ninja Turtles","",397,5,"http://www.1000steine.com/brickset/images/79105-1.jpg",39.99,39.99,49.99,49.99,"Box","Retail - limited"
"79106","Cavalry Builder Set",2013,"The Lone Ranger","",69,4,"http://www.1000steine.com/brickset/images/79106-1.jpg",11.99,12.99,17.99,14.99,"Not specified","Not specified"
"79107","Comanche Camp",2013,"The Lone Ranger","",161,3,"http://www.1000steine.com/brickset/images/79107-1.jpg",19.99,19.99,24.99,29.99,"Not specified","Not specified"
"79108","Stagecoach Escape",2013,"The Lone Ranger","",279,5,"http://www.1000steine.com/brickset/images/79108-1.jpg",29.99,29.99,39.99,49.99,"Not specified","Not specified"
"79109","Colby City Showdown",2013,"The Lone Ranger","",587,5,"http://www.1000steine.com/brickset/images/79109-1.jpg",39.99,49.99,59.99,59.99,"Not specified","Not specified"
"79110","Silver Mine Shootout",2013,"The Lone Ranger","",644,5,"http://www.1000steine.com/brickset/images/79110-1.jpg",69.99,69.99,89.99,79.99,"Not specified","Not specified"
"79111","Constitution Train Chase",2013,"The Lone Ranger","",699,7,"http://www.1000steine.com/brickset/images/79111-1.jpg",79.99,99.99,129.99,99.99,"Not specified","Not specified"
"850581","Friends Brick Calendar",2013,"Friends","",140,NA,"http://www.1000steine.com/brickset/images/850581-1.jpg",10.49,14.99,17.99,NA,"Box","LEGO exclusive"
"850591","Friends Name Sign",2013,"Friends","",NA,NA,"http://www.1000steine.com/brickset/images/850591-1.jpg",7.99,12.99,15.99,NA,"Not specified","Not specified"
"850617","Police Accessory Pack",2013,"City","Police",34,4,"http://www.1000steine.com/brickset/images/850617-1.jpg",10.49,14.99,17.99,NA,"Blister pack","LEGO exclusive"
"850618","Fire Accessory Pack",2013,"City","Fire",43,4,"http://www.1000steine.com/brickset/images/850618-1.jpg",10.49,14.99,17.99,NA,"Blister pack","LEGO exclusive"
"850632","Samurai Accessory Set",2013,"Ninjago","Booster pack",36,4,"http://www.1000steine.com/brickset/images/850632-1.jpg",10.49,14.99,17.99,NA,"Blister pack","LEGO exclusive"
"850702","Classic Picture Frame",2013,"Miscellaneous","Photo frames/albums",55,NA,"http://www.1000steine.com/brickset/images/850702-1.jpg",10.49,14.99,17.99,NA,"Box","LEGO exclusive"
"850751","Orlando Picture Frame",2013,"Miscellaneous","Photo frames/albums",102,NA,"http://www.1000steine.com/brickset/images/850751-1.jpg",NA,14.99,NA,NA,"Box","LEGO exclusive"
"850777","Legends of Chima Accessory Set",2013,"Legends Of Chima","",NA,NA,"http://www.1000steine.com/brickset/images/850777-1.jpg",7.99,12.99,15.99,NA,"Blister pack","LEGO exclusive"
"850779","Legends of Chima Minifigure Accessory Set",2013,"Legends Of Chima","",42,4,"http://www.1000steine.com/brickset/images/850779-1.jpg",10.49,14.99,17.99,NA,"Blister pack","LEGO exclusive"
"850791","LEGO Minifigure Birthday Set",2013,"Seasonal","Birthday",28,2,"http://www.1000steine.com/brickset/images/850791-1.jpg",6.99,7.99,9.99,NA,"Box","LEGO exclusive"
"850839","Classic Pirate Set",2013,"Pirates","",39,4,"http://www.1000steine.com/brickset/images/850839-1.jpg",10.49,14.99,17.99,NA,"Plastic box","LEGO exclusive"
"850842","LEGO City Fire Truck Holiday Bauble",2013,"Seasonal","Christmas",34,NA,"http://www.1000steine.com/brickset/images/850842-1.jpg",NA,7.99,9.99,NA,"Tag","LEGO exclusive"
"850843","LEGO Creator T-Rex Holiday Bauble",2013,"Seasonal","Christmas",25,NA,"http://www.1000steine.com/brickset/images/850843-1.jpg",NA,7.99,9.99,NA,"Tag","LEGO exclusive"
"850849","LEGO Friends Doghouse Holiday Bauble",2013,"Seasonal","Christmas",29,NA,"http://www.1000steine.com/brickset/images/850849-1.jpg",NA,7.99,9.99,NA,"Tag","LEGO exclusive"
"850850","LEGO Santa Holiday Bauble",2013,"Seasonal","Christmas",23,NA,"http://www.1000steine.com/brickset/images/850850-1.jpg",6.99,7.99,9.99,NA,"Tag","LEGO exclusive"
"850851","LEGO Tree Holiday Bauble",2013,"Seasonal","Christmas",26,NA,"http://www.1000steine.com/brickset/images/850851-1.jpg",6.99,7.99,9.99,NA,"Tag","LEGO exclusive"
"850852","LEGO Reindeer Holiday Bauble",2013,"Seasonal","Christmas",21,NA,"http://www.1000steine.com/brickset/images/850852-1.jpg",6.99,7.99,9.99,NA,"Tag","LEGO exclusive"
"88003","L-Motor",2013,"Power Functions","Accessories",NA,NA,"http://www.1000steine.com/brickset/images/88003-1.jpg",11.99,13.99,17.99,14.99,"Not specified","Not specified"
"88004","Servo Motor",2013,"Power Functions","Accessories",NA,NA,"http://www.1000steine.com/brickset/images/88004-1.jpg",20.99,24.99,29.99,24.99,"Not specified","Not specified"
"DESPERES","Des Peres, Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",16,NA,"http://www.1000steine.com/brickset/images/DESPERES-1.jpg",NA,0,NA,NA,"Blister pack","Promotional"
"GLASGOW","Glasgow, UK Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",15,3,"http://www.1000steine.com/brickset/images/GLASGOW-1.jpg",0,NA,NA,NA,"Blister pack","Promotional"
"LEEDS","Leeds, UK Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",16,3,"http://www.1000steine.com/brickset/images/LEEDS-1.jpg",0,NA,NA,NA,"Blister pack","Promotional"
"LILLE","Lille, France, Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",NA,3,"http://www.1000steine.com/brickset/images/LILLE-1.jpg",0,0,NA,NA,"Blister pack","LEGO exclusive"
"MUNICH","Munich Pasing, Germany, Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",12,3,"http://www.1000steine.com/brickset/images/MUNICH-1.jpg",0,0,NA,NA,"Blister pack","LEGO exclusive"
"SANANTONIO","San Antonio, Tx, Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",16,NA,"http://www.1000steine.com/brickset/images/SANANTONIO-1.jpg",NA,0,NA,NA,"Blister pack","Promotional"
"SDCC032","Jek-14 Mini Stealth Starfighter",2013,"Star Wars","MicroFighters",105,NA,"http://www.1000steine.com/brickset/images/SDCC032-1.jpg",NA,39.99,NA,NA,"Box","Promotional"
"SDCC033","Micro Scale Bag End",2013,"The Hobbit","Promotional",130,NA,"http://www.1000steine.com/brickset/images/SDCC033-1.jpg",NA,39.99,NA,NA,"Box","Promotional"
"TORONTO","Yorkdale, Toronto, Canada Exclusive Minifigure Pack",2013,"Promotional","LEGO Store Grand Opening Set",16,3,"http://www.1000steine.com/brickset/images/TORONTO-3.jpg",NA,0,NA,NA,"Blister pack","Promotional"
"YODACHRON","Yoda Chronicles Promotional Set",2013,"Star Wars","Yoda Chronicles",408,3,"http://www.1000steine.com/brickset/images/YODACHRON-1.jpg",NA,0,NA,NA,"Box","Promotional"
"10223","Kingdoms Joust",2012,"Castle","Kingdoms",1575,9,"http://www.1000steine.com/brickset/images/10223-1.jpg",99.99,119.99,149.99,119.99,"Box","Retail - limited"
"10224","Town Hall",2012,"Advanced Models","Modular Buildings",2766,8,"http://www.1000steine.com/brickset/images/10224-1.jpg",149.99,199.99,249.99,179.99,"Box","Retail - limited"
"10225","R2-D2",2012,"Star Wars","Ultimate Collector Series",2127,1,"http://www.1000steine.com/brickset/images/10225-1.jpg",149.99,179.99,229.99,179.99,"Box","LEGO exclusive"
"10226","Sopwith Camel",2012,"Advanced Models","Aircraft",883,NA,"http://www.1000steine.com/brickset/images/10226-1.jpg",79.99,99.99,129.99,89.99,"Box","Retail - limited"
"10227","B-Wing Starfighter",2012,"Star Wars","Ultimate Collector Series",1487,NA,"http://www.1000steine.com/brickset/images/10227-1.jpg",169.99,199.99,249.99,199.99,"Box","LEGO exclusive"
"10228","Haunted House",2012,"Monster Fighters","",2064,6,"http://www.1000steine.com/brickset/images/10228-1.jpg",149.99,179.99,199.99,179.99,"Box","LEGO exclusive"
"10229","Winter Village Cottage",2012,"Advanced Models","Winter Village",1490,8,"http://www.1000steine.com/brickset/images/10229-1.jpg",89.99,99.99,129.99,99.99,"Box","Retail - limited"
"10230","Mini Modulars",2012,"Advanced Models","Modular Buildings",1356,NA,"http://www.1000steine.com/brickset/images/10230-1.jpg",59.99,79.99,99.99,69.99,"Box","Retail - limited"
"10531","Mickey Mouse and Friends",2012,"Duplo","Disney",65,NA,"http://www.1000steine.com/brickset/images/10531-1.jpg",NA,34.99,39.99,34.99,"Bucket","Retail"
"21012","Sydney Opera House",2012,"Architecture","Architect Series",270,NA,"http://www.1000steine.com/brickset/images/21012-1.jpg",34.99,39.99,49.99,24.99,"Box","Retail - limited"
"21013","Big Ben",2012,"Architecture","Landmark Series",346,NA,"http://www.1000steine.com/brickset/images/21013-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail - limited"
"21014","Villa Savoye",2012,"Architecture","Architect Series",660,NA,"http://www.1000steine.com/brickset/images/21014-1.jpg",59.99,69.99,89.99,69.99,"Box","Retail - limited"
"21016","Sungnyemun",2012,"Architecture","Landmark Series",325,NA,"http://www.1000steine.com/brickset/images/21016-1.jpg",29.99,34.99,44.99,34.99,"Box","Retail - limited"
"21101","Hayabusa",2012,"Ideas","",369,1,"http://www.1000steine.com/brickset/images/21101-1.jpg",44.99,49.99,59.99,49.99,"Box","LEGO exclusive"
"21102","Minecraft Micro World: The Forest",2012,"Ideas","",480,2,"http://www.1000steine.com/brickset/images/21102-1.jpg",34.99,34.99,44.99,34.99,"Box","LEGO exclusive"
"21201","Life Of George 2",2012,"Miscellaneous","Phone game",146,NA,"http://www.1000steine.com/brickset/images/21201-1.jpg",29.99,29.99,34.99,26.99,"Box","LEGO exclusive"
"30017","Police Boat",2012,"City","Forest Police",35,1,"http://www.1000steine.com/brickset/images/30017-1.jpg",NA,3.99,NA,NA,"Polybag","Retail - limited"
"30018","Police Microlight",2012,"City","Forest Police",32,1,"http://www.1000steine.com/brickset/images/30018-1.jpg",NA,3.99,NA,NA,"Polybag","Retail - limited"
"30057","Anakin's Pod Racer",2012,"Star Wars","Mini Building Set",38,NA,"http://www.1000steine.com/brickset/images/30057-1.jpg",4.99,4.99,NA,NA,"Polybag","Promotional"
"30059","MTT",2012,"Star Wars","Mini Building Set",51,NA,"http://www.1000steine.com/brickset/images/30059-1.jpg",NA,3.97,NA,NA,"Polybag","Retail - limited"
"30101","Skateboarder",2012,"Friends","Promotional",28,1,"http://www.1000steine.com/brickset/images/30101-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30102","Desk",2012,"Friends","Promotional",26,1,"http://www.1000steine.com/brickset/images/30102-1.jpg",NA,3.97,NA,NA,"Polybag","Retail"
"30103","Car",2012,"Friends","Promotional",32,1,"http://www.1000steine.com/brickset/images/30103-1.jpg",NA,3.97,NA,NA,"Polybag","Promotional"
"30105","Mailbox",2012,"Friends","Promotional",41,1,"http://www.1000steine.com/brickset/images/30105-1.jpg",NA,3.99,NA,NA,"Polybag","Promotional"
"30150","Racing Car",2012,"City","Traffic",37,1,"http://www.1000steine.com/brickset/images/30150-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30151","Mining Dozer",2012,"City","Mining",32,1,"http://www.1000steine.com/brickset/images/30151-1.jpg",NA,3.99,NA,NA,"Polybag","Retail - limited"
"30152","Mining Quad",2012,"City","Mining",40,1,"http://www.1000steine.com/brickset/images/30152-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30160","Batman Jetski",2012,"DC Comics Super Heroes","Batman",40,1,"http://www.1000steine.com/brickset/images/30160-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30161","Batmobile",2012,"DC Comics Super Heroes","Batman",45,NA,"http://www.1000steine.com/brickset/images/30161-1.jpg",NA,4,NA,NA,"Polybag","Promotional"
"30163","Thor and the Cosmic cube",2012,"Marvel Super Heroes","Avengers",25,1,"http://www.1000steine.com/brickset/images/30163-1.jpg",NA,4.99,NA,NA,"Polybag","Promotional"
"30200","Zombie chauffeur coffin car",2012,"Monster Fighters","Promotional",32,1,"http://www.1000steine.com/brickset/images/30200-1.jpg",NA,3.5,NA,NA,"Polybag","Retail - limited"
"30201","Ghost",2012,"Monster Fighters","Promotional",33,1,"http://www.1000steine.com/brickset/images/30201-1.jpg",NA,3.5,NA,NA,"Polybag","Retail - limited"
"30210","Frodo with cooking corner",2012,"The Lord of the Rings","The Fellowship of the Ring",33,1,"http://www.1000steine.com/brickset/images/30210-1.jpg",NA,3.99,NA,NA,"Polybag","Retail - limited"
"30211","Uruk-Hai with ballista",2012,"The Lord of the Rings","The Two Towers",21,1,"http://www.1000steine.com/brickset/images/30211-1.jpg",NA,4,NA,NA,"Polybag","Retail - limited"
"30212","Mirkwood Elf Guard",2012,"The Hobbit","An Unexpected Journey",27,1,"http://www.1000steine.com/brickset/images/30212-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30213","Gandalf at Dol Guldur",2012,"The Hobbit","An Unexpected Journey",31,1,"http://www.1000steine.com/brickset/images/30213-1.jpg",NA,4.99,NA,NA,"Polybag","Retail"
"3061","City Park Cafe",2012,"Friends","",222,2,"http://www.1000steine.com/brickset/images/3061-1.jpg",29.99,34.99,39.99,29.99,"Box","Retail"
"3063","Heartlake Flying Club",2012,"Friends","",195,1,"http://www.1000steine.com/brickset/images/3063-1.jpg",19.99,19.99,24.99,19.99,"Box","Retail"
"3065","Olivia's Tree House",2012,"Friends","",191,1,"http://www.1000steine.com/brickset/images/3065-1.jpg",19.99,19.99,24.99,19.99,"Box","Retail"
"3183","Stephanie's Cool Convertible",2012,"Friends","",130,1,"http://www.1000steine.com/brickset/images/3183-1.jpg",14.99,14.99,17.99,14.99,"Box","Retail"
